run_id,model,repetition,paragraph_index,sentence_index,n_words,context,anaphoric,text,discourse,verdict,attribution,attribution_scoped,attributed
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,9,0,6,,False,Regulation and governance are unavoidable topics.,B,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,9,1,26,Regulation and governance are unavoidable topics.,False,Australia already restricts heritable genome editing and regulates somatic treatments through bodies such as the Therapeutic Goods Administration and the National Health and Medical Research Council.,B,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,9,2,12,Australia already restricts heritable genome editing and regulates somatic treatments through bodies such as the Therapeutic Goods Administration and the National Health and Medical Research Council.,False,Some participants may feel that current prohibitions are appropriate and should remain.,A,dismissed,named,named,True
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,9,3,23,Some participants may feel that current prohibitions are appropriate and should remain.,False,Others may argue for a pathway to permit germline editing for serious inherited conditions if safety and broad social consensus can be established.,A,reported,named,named,True
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,9,4,17,Others may argue for a pathway to permit germline editing for serious inherited conditions if safety and broad social consensus can be established.,False,"International guidance, such as that from the World Health Organization, encourages responsible governance, public deliberation and precaution.",A,dismissed,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,9,5,15,"International guidance, such as that from the World Health Organization, encourages responsible governance, public deliberation and precaution.",False,"A recurring theme is trust: public confidence depends on transparency, independent scrutiny and clear limits.",A,reported,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,9,6,10,"A recurring theme is trust: public confidence depends on transparency, independent scrutiny and clear limits.",False,"Without such safeguards, even promising medical uses could be rejected.",C,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,10,0,14,,False,"Finally, the assembly will be asked to weigh values that pull in different directions.",A,reported,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,10,1,36,"Finally, the assembly will be asked to weigh values that pull in different directions.",False,"Compassion for suffering families, respect for human dignity, concern for future generations, reproductive freedom, disability inclusion, social justice, humility in the face of biological complexity and trust in democratic oversight are all part of the landscape.",A,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,10,2,14,"Compassion for suffering families, respect for human dignity, concern for future generations, reproductive freedom, disability inclusion, social justice, humility in the face of biological complexity and trust in democratic oversight are all part of the landscape.",False,Each of these values can support different conclusions depending on how they are prioritised.,A,reported,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep02,deepseek/deepseek-v4-pro-0813,2,10,3,36,Each of these values can support different conclusions depending on how they are prioritised.,False,"The task is not to resolve every philosophical disagreement, but to consider how a pluralist society like Australia can make thoughtful, legitimate and revisable decisions about a technology that touches the very beginnings of human life.",B,reported,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,0,0,29,,False,"Human genome editing touches something both intimate and shared: the instructions that shape our bodies, our health and, in the case of heritable changes, the inheritance we pass on.",B,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,0,1,16,"Human genome editing touches something both intimate and shared: the instructions that shape our bodies, our health and, in the case of heritable changes, the inheritance we pass on.",False,The technologies grouped under this heading—most prominently CRISPR-Cas9—allow scientists to alter DNA sequences in living cells.,A,reported,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,0,2,19,The technologies grouped under this heading—most prominently CRISPR-Cas9—allow scientists to alter DNA sequences in living cells.,False,Some interventions are described as somatic because they affect a patient’s own body and do not pass to offspring.,C,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,0,3,24,Some interventions are described as somatic because they affect a patient’s own body and do not pass to offspring.,False,"Others are described as germline or heritable because they alter embryos, eggs, sperm or early embryonic cells and would be inherited by future generations.",B,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,0,4,23,"Others are described as germline or heritable because they alter embryos, eggs, sperm or early embryonic cells and would be inherited by future generations.",True,"It is this second possibility that generates the most profound disagreement, because decisions made by one generation could reach into all that follow.",A,dismissed,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,1,0,31,,False,"In Australia, somatic gene therapies are beginning to move through clinical trial and regulatory pathways, and a 2022 law permits mitochondrial donation under strict licence for families affected by mitochondrial disease.",C,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,1,1,17,"In Australia, somatic gene therapies are beginning to move through clinical trial and regulatory pathways, and a 2022 law permits mitochondrial donation under strict licence for families affected by mitochondrial disease.",False,"However, heritable nuclear genome editing for reproduction is prohibited, and research on human embryos is tightly restricted.",C,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,1,2,25,"However, heritable nuclear genome editing for reproduction is prohibited, and research on human embryos is tightly restricted.",False,"Assembly participants are not starting from a blank page, but from a legal and cultural setting that already expresses caution about altering the human germline.",C,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,1,3,13,"Assembly participants are not starting from a blank page, but from a legal and cultural setting that already expresses caution about altering the human germline.",False,"Still, the technologies are changing quickly, and the public conversation has not settled.",B,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,2,0,30,,False,"For people living with sickle cell disease, beta thalassaemia, some inherited blindness, certain cancers and other serious conditions, genome editing is not distant speculation but a source of real hope.",A,aligned,direct,direct,False
deepseek__deepseek-v4-pro-0813__rep03,deepseek/deepseek-v4-pro-0813,3,2,1,13,"For people living with sickle cell disease, beta thalassaemia, some inherited blindness, certain cancers and other serious conditions, genome editing is not distant speculation but a source of real hope.",False,Somatic therapies can correct or disrupt a gene in a person’s own cells.,B,aligned,direct,direct,False
